tweet_id,user_username,text,created_at,possibly_sensitive,lang,in_reply_to_user_id,author_id,conversation_id,user_name,user_profile_image_url,user_description,user_url,user_created_at,user_protected,user_location,user_verified,user_pinned_tweet_id,retweet_count,like_count,quote_count,impression_count,user_tweet_count,user_list_count,user_followers_count,user_following_count,sourcetweet_type,sourcetweet_id,sourcetweet_text,sourcetweet_lang,sourcetweet_author_id
1634571616439894e3,amelia__pxl,@Funaya_gainz Says an agbero who has no cobo 😆😆,2023-03-11T15:06:56Z,FALSE,tl,1162577250614730800,1525564738125455400,1634304279245668400,Amelia layton,https://pbs.twimg.com/profile_images/1644618375845367808/HDIV-f-W_normal.jpg,living through motions. yours baddie ❤️🌈,https://t.co/eerkMSjbeu,2022-05-14T19:52:53Z,FALSE,Eagle lake Tx,FALSE,NA,0,0,0,56,737,0,52,267,NA,NA,NA,NA,NA
1634594280307032e3,davezany_,"Some of us out here are really 
just surviving 
We ain't in a relationship
We don't hang out
We gat nobody to talk to &amp; nobody talks to us
We're living each day as it comes 
We just work eat and sleep 😴",2023-03-11T16:37:00Z,FALSE,en,NA,1558453248985555e3,1634594280307032e3,Collins,https://pbs.twimg.com/profile_images/1617619628573790228/cTGH9pIz_normal.jpg,DaveZany,NA,2022-08-13T14:00:00Z,FALSE,"Lagos, Nigeria",FALSE,NA,0,0,0,4,11,0,1,2,NA,NA,NA,NA,NA
1634593523461701600,IamTerlumun,"Nobody gree show love this month. E get as country be, Speaks volumes! https://t.co/sU3PYxHmXZ",2023-03-11T16:33:59Z,FALSE,en,NA,1108624526374551600,1634593523461701600,ል𝔰𝔞𝔫 ℭ𝔞𝔩𝔢𝔟 𝔍𝔯.🕷🕸️✍,https://pbs.twimg.com/profile_images/1647945429357678592/lIYAnhiZ_normal.jpg,Economist || Volunteer || Scholar || @arsenal fan || Obidient || data analysis prodigy,NA,2019-03-21T07:00:59Z,FALSE,NA,FALSE,1660120393791815700,0,0,0,210,10852,0,640,835,quoted,1.63E+18,"Goal - MARCH
Assist - none

Leeds 1-2 Brighton (61 mins)

#FPL #LEEBHA",en,761568335138058200
1634593226920263700,vocal_king1,"@NyemEgoMbute @bond_00Seven @onosowobo Pay for where naaa???🤷🏾‍♂️🤷🏾‍♂️

If her parents had the money, she won't be where she is...!

No exploit anybody and treat them like trash.! Nobody be fool.!",2023-03-11T16:32:49Z,FALSE,en,1001292049176563700,3232318336,1634475405913587700,KingBina🦅🤴🏾,https://pbs.twimg.com/profile_images/1523712576215031808/A7YxfVzP_normal.jpg,Unapologetically Iconic.!!!,NA,2015-05-04T00:59:11Z,FALSE,Seated In Heavenly Places,FALSE,NA,0,0,0,74,6104,0,677,4987,NA,NA,NA,NA,NA
1634592240403202e3,slimthey_ray,Nobody comes close to parent’s love https://t.co/sS9Mkh4rxW,2023-03-11T16:28:54Z,FALSE,en,NA,1329862723,1634592240403202e3,Spongeballs,https://pbs.twimg.com/profile_images/1552966062685184000/HdULfOg0_normal.jpg,In the bleak midwinter. Economist | Data enthusiast | Jack of all trades,NA,2013-04-05T18:47:38Z,FALSE,"Ilorin, Nigeria",FALSE,1164526566459740200,0,0,0,48,31948,0,1949,2339,quoted,1634290791362199600,"The older I get, the more I realise nobody’s got my back like my mom bro. https://t.co/L9WMw44eeT",en,1139805772446085100
1634586493032202200,ebbo_j,"@Chuks27361564 @Topboychriss You guys won in Delta and Edo na, nobody is dragging that with you guys.",2023-03-11T16:06:03Z,FALSE,en,1545739755777835e3,1589626189701959700,1634549560021332e3,Sanusi Jibrin Ebbo,https://pbs.twimg.com/profile_images/1622354235537997824/__lODpWL_normal.jpg,"COO/Project manager at Elmarsh multi services Nig. Ltd. Situated @ plot 47, Ebitu Ukiwe Street Jabi Abuja.
  A proud husband and father to three lovely kids.",NA,2022-11-07T14:30:17Z,FALSE,"Federal Capital Territory, Nig",FALSE,NA,0,2,0,78,4832,0,215,364,NA,NA,NA,NA,NA
1634586083265597400,kelzzilion,"@Torrentmii @realqueserasera @Concept_7318 @renoomokri So where's Igbo there. Abeg make una getat. Obi called those who helped him win cases before and Tinubu picked Yoruba Muslims and nobody cares who the fuck Tinubu's  lawyers are, what matters is for Obi's mandate to be restored.",2023-03-11T16:04:26Z,FALSE,en,1530726724580827100,774830649018556400,163454445845581e4,Inexhaustibly OBIdient,https://pbs.twimg.com/profile_images/1543957421151993856/3R2Idkwx_normal.jpg,NA,NA,2016-09-11T04:43:17Z,FALSE,NA,FALSE,NA,0,0,0,20,5616,2,581,464,NA,NA,NA,NA,NA
1634584942662283300,supreme_khann,"Enzo is nobody’s mate!!
I’ll just leave this here…
😚",2023-03-11T15:59:54Z,FALSE,en,NA,870041210387406800,1634584942662283300,Ayo,https://pbs.twimg.com/profile_images/1580231811665481728/OiWWXOZb_normal.jpg,🚘💰,NA,2017-05-31T22:16:04Z,FALSE,Queuing for fuel ⛽️!!,FALSE,1626304541359583200,0,0,0,39,27157,0,744,578,NA,NA,NA,NA,NA
1634607058115862500,madubike_u,"Their is definitely no excuse for failure.
The journey has not been easy but I learnt one thing never stop no matter how had it gets.
Their are no breaks or resting until you hit the goal.👌👌👌
Amazon Queen 👑👑 in all her glory
#amazonkdp #kobowritinglife #earnindollars https://t.co/HDx1HBF2JX",2023-03-11T17:27:46Z,FALSE,en,NA,1.50E+18,1634607058115862500,Uzoma Madubike,https://pbs.twimg.com/profile_images/1504179707214012416/d9MPbX-A_normal.jpg,"A 6 figure top affiliate 
I train those who are ready to attain financial breakthrough how to earn money online for a life time",https://t.co/mbLqIn4Qa0,2022-03-16T19:34:43Z,FALSE,Nigeria,FALSE,NA,0,7,0,522,196,1,628,98,NA,NA,NA,NA,NA
1634604622760366e3,chickonaire,"Patronise my girl @Ladun___
A bottle of Amore Zobo drink is just #500, you can also buy a dozen and keep it refrigerated 😉
Buy 1 for you and 1 for your friend or better still use am run giveaway 👏
She is a reliable vendor 

Location Ibadan
Price: #500 https://t.co/QF5cW2Q83y",2023-03-11T17:18:06Z,FALSE,en,NA,361411774,1634604622760366e3,Thread&stitches No1 fashion plug in Ogba,https://pbs.twimg.com/profile_images/1659503763244056576/T1vAO30R_normal.jpg,"We've got the best fashion accessories & we curate lovely gift packages...follow us & check out our exquisite collections.
Click here for more info and order 👇",https://t.co/bkcpHExmAh,2011-08-24T19:02:45Z,FALSE,Lagos,FALSE,1554183620767748e3,7,12,1,1819,40239,10,8497,9129,NA,NA,NA,NA,NA
163460445415347e4,SIRWHYKAY,"I have no doubt as regards the way my parents show up for me... Nobody on earth can do what my mum and dad can, and will do for me... https://t.co/xEBWW7szIO",2023-03-11T17:17:26Z,FALSE,en,NA,369522539,163460445415347e4,YINKA JOBA OLAWALE,https://pbs.twimg.com/profile_images/1321482013891768325/0cZEzelm_normal.jpg,Under construction,NA,2011-09-07T14:14:04Z,FALSE,God's Heart,FALSE,1050491255392804900,0,1,0,44,7991,4,718,752,quoted,1634190813214195700,Why do parents believe no one can show up for you like they do?🙃,en,1411428448850137e3
1634599225538277400,KasimMayowa,"Nobody absolutely Nobody: 
Me after I carry Liverpool win and over 1.5 https://t.co/0l4LEPzsVU",2023-03-11T16:56:39Z,FALSE,en,NA,1481721407092543500,1634599225538277400,Hamza Kasim Mayowa,https://pbs.twimg.com/profile_images/1481721627851247636/wS9CiDZf_normal.jpg,Kay Cee,NA,2022-01-13T20:15:02Z,FALSE,"Lagos, Nigeria",FALSE,NA,0,3,0,180,194,21,454,444,NA,NA,NA,NA,NA
1634597991133720600,precy_oma,"@OluguUgo @lifeofa_g01 Lol...you too?
People are actually single, like, there is nobody anywhere.
Why would I keep someone somewhere and we are not dating? It’s either we are dating or not. There is barbwire on my fence, you can’t sit on it.",2023-03-11T16:51:45Z,FALSE,en,959488763582910500,1269597665127477200,1634460800411738e3,Sunshine❤️❤️,https://pbs.twimg.com/profile_images/1633721379517263874/t2p9_D_j_normal.jpg,"Gemini ♊️ B.A English, M.A English. United Nations 🇺🇳 Online Volunteer, copy&content writer, editor, proofreader, trained Virtual Assistant,Tech Enthusiast.",NA,2020-06-07T11:51:47Z,FALSE,"Abuja, Nigeria",FALSE,1613425324561154e3,0,0,0,22,1537,1,377,434,NA,NA,NA,NA,NA
1634616274872332300,OSSY4LIFE,There's nothing we can't see in this obodo Naija ooo https://t.co/oMHNzdbgqb,2023-03-11T18:04:24Z,FALSE,en,NA,288924352,1634616274872332300,OSSY4LIFE 🔔,https://pbs.twimg.com/profile_images/1646519775500341248/hGNx8pNV_normal.jpg,Freelance journalist/analyst and Estate services consultant,https://t.co/GCujQTmhnv,2011-04-27T17:58:55Z,FALSE,NIGERIA,FALSE,1268142676764999700,0,0,0,2,5162,0,54,445,quoted,1634581586636144600,Who be this one again 😭😂😂😂😂 https://t.co/tnRzsZp4iE,en,910572372410949600
1634607837358719e3,Jim_Dlaw,"@GDokuboye @HWokocha @TonyeCole1 @ChinonduW @ChroniclesPHC @DavidsOffor @Iwaolem1 @Mayor_ofph @woye1 @SoprialaMembere @wabiyeidons @Umar_fryda Why did they give him that title ""Amaopusenibo"", go and ask the meaning, you cant just get that title like that in Opobo if you have not done something, and in Opobo they dont buy title. His good works are endless just to mention a few.",2023-03-11T17:30:52Z,FALSE,en,820004479185649700,820004479185649700,1634500840600883200,Lawrence.,https://pbs.twimg.com/profile_images/1324957257554071552/uyvNHJC9_normal.jpg,A writer/editor/actor/teaches English n literary studies/united DNA/ love by many cos I rep democrat...,NA,2017-01-13T20:27:57Z,FALSE,Nigeria,FALSE,NA,0,0,0,13,3324,0,179,219,NA,NA,NA,NA,NA
1634629077381390300,The_Ronkee,Nobody Kuku ask you but hey what do I know https://t.co/w28Zol7uN8,2023-03-11T18:55:16Z,FALSE,en,NA,975436052109430800,1634629077381390300,IYA ONI JERSEY👸🏻👸🏻,https://pbs.twimg.com/profile_images/1657453948016443395/otR2lY2i_normal.jpg,OWNER OF @slimz_designs_ on twitter @slimzdesigns__ on IG..📞07065164539/WhatsApp https://t.co/G9SsyG42Xe …Full time Baby girl and enjoyment minister #igboyoruba,https://t.co/UnH0Ucgog4,2018-03-18T18:17:32Z,FALSE,"Lagos, Nigeria",FALSE,1.66E+18,0,0,0,891,448326,17,9134,629,quoted,1634611717987524600,"Last year, this nigga sent me a text telling me to sing for his babe on her birthday.
Bruhh this girl fine af, 

Been shagging her since then 
Love girls that cheat unprovoked 🙏🏽",en,899296545924931600
1634622328007979e3,_Emeka_04_,"Nobody should believe this capping o...
Nobody should...
Dey play... https://t.co/ERgp288Vg1",2023-03-11T18:28:27Z,FALSE,en,NA,1038711837171372e3,1634622328007979e3,Daddy Tara 👌,https://pbs.twimg.com/profile_images/1649118944848904195/2_l0OF5h_normal.jpg,Nielsen IQ,NA,2018-09-09T08:52:55Z,FALSE,"Port Harcourt, Nigeria",FALSE,1074684786130735100,0,0,0,34,51390,3,1282,1268,quoted,1634603637916696600,"Presidential Election: Why Peter Obi Is My Hero – Wike
https://t.co/YjbSmAu3jD https://t.co/Y2eRmlRvE8",en,125346858
1634639065868902400,Bishopswit1,"it to whomever  he pleases.

As Young Nigerians, we are happy to be Witnesses to this Political Revolution we have today: a nation where Sons and Daughters of Nobody are becoming Somebody politically, without being anionted by any Political godfather or Fathers as the case maybe.",2023-03-11T19:34:58Z,FALSE,en,1319595680869044200,1319595680869044200,1634639062073065500,🕍 Bishop,https://pbs.twimg.com/profile_images/1630832009013608449/ZXvPuOEe_normal.jpg,"An Entrepreneur👉 a public speaker👉 Financial coach👉
An Engineer in Electrical field👉 CCTV camera installation👉 ....I'm Open for any Business😊☺️",NA,2020-10-23T11:05:16Z,FALSE,NA,FALSE,1607494988929335300,0,0,0,18,501,2,333,918,NA,NA,NA,NA,NA
1634634222160736300,_Emeka_04_,@orume_tobore I agree... The others don't feel good at all...,2023-03-11T19:15:43Z,FALSE,en,3405216675,1038711837171372e3,1634630518686843e3,Daddy Tara 👌,https://pbs.twimg.com/profile_images/1649118944848904195/2_l0OF5h_normal.jpg,Nielsen IQ,NA,2018-09-09T08:52:55Z,FALSE,"Port Harcourt, Nigeria",FALSE,1074684786130735100,1,1,0,41,51389,3,1282,1268,NA,NA,NA,NA,NA
163463262721801e4,OwoichoGideon3,@OkpeJohnFavour1 @_nseobong They're so poor guy🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,2023-03-11T19:09:22Z,FALSE,en,1314237172619374600,1255629890998632400,1634459429281181700,Owoicho Gideon,https://pbs.twimg.com/profile_images/1566133599866441729/Ikogmw9N_normal.jpg,Genial... Regal... Assertive... Servant of Yahweh... LeBron enthusiast... CR7 romantic... Lakeshow Fam... Manchester United till I die♥️,NA,2020-04-29T22:48:15Z,FALSE,NA,FALSE,NA,0,0,0,4,687,3,259,1648,NA,NA,NA,NA,NA
1634630837604954e3,Huzaif_Sulaiman,@bb_khamees This is a sobo,2023-03-11T19:02:16Z,FALSE,en,1170246546,1014116791168184300,1634594806830706700,C A P A C I T Y,https://pbs.twimg.com/profile_images/1658451394456690688/uVPbknhe_normal.jpg,"BSc in Computing l
Politician | SUFISM |
NAKATSS UMYU PRESIDENT 18/19 |
Horse Rider |
Introvert Agro-preneur | 001ANSARULLAH | HIZBURRAHIM Alum @huzayphah",NA,2018-07-03T12:00:59Z,FALSE,192.168.0.0,FALSE,1531032590303494100,0,0,0,148,16869,0,3185,2205,NA,NA,NA,NA,NA
1634630750002638800,EsthyCollection,"Armed robbers enter the house 🏘️, me hiding in the ceiling
Robber 1: E be like say nobody dey this house 🏘️
Me: 🤐🤐
Robber 2: who dey this house 🏘️, come out now or we shoot
Me :🤐🤐
Robber 3: Ellu p
Me: 75 😂😭🙆.",2023-03-11T19:01:55Z,FALSE,en,NA,1545773107356602400,1634630750002638800,Esther Joseph,https://pbs.twimg.com/profile_images/1545773575948353537/vfTcs5_M_normal.jpg,"Boss lady 🥰🥰
Biochemist
Entrepreneur(clothing)
God own child",NA,2022-07-09T14:13:53Z,FALSE,"Plateau State,Jos",FALSE,NA,33,41,0,1147,8664,0,6378,5649,NA,NA,NA,NA,NA
1634641270302711800,JawnTeee,"F I N E S S E
Fit be the reason why your bobo come dey jealous me.... https://t.co/NRK51v8S01",2023-03-11T19:43:43Z,FALSE,en,NA,808238147956043800,1634641270302711800,The Akwa Ibom Baker (Cakes By Jawn Tee),https://pbs.twimg.com/profile_images/1632733080153718787/zSYmbdJU_normal.jpg,"Next Rated Baker - Cake Mania 2018 For all your Birthday Cakes, Wedding Cakes and Anniversary Cakes, send a Dm or call 0812 960 8663. #cakesbyjawntee",NA,2016-12-12T09:12:45Z,FALSE,"Akwa Ibom, Nigeria",FALSE,1380058974427418600,1,0,0,180,43406,11,12242,3985,quoted,1634540965582065700,First lyrics that comes to your mind by Buju. https://t.co/WhslBV1KtD,en,1266677387867062300
1634640957193814e3,unclecaptain22,@jon_collection @MakataHenry @GoziconC Ok mr sense!ess Obi doesn’t even understand the problem of Nigeria his just mak!ng fake prom!ses without solutions how I w!sh you have sense but NO 😱,2023-03-11T19:42:29Z,FALSE,en,810930489452363800,1565656515758932e3,1634524575969976300,Abdullahi Yahuza,https://pbs.twimg.com/profile_images/1634846838866997248/xLulpNp5_normal.jpg,APC IS MY POLITICAL PARTY TINUBU IS MY PRESIDENTIAL CANDIDATE 2023,NA,2022-09-02T11:03:23Z,FALSE,"Abuja, Nigeria",FALSE,1661404016776032300,0,0,0,17,1219,1,40,94,NA,NA,NA,NA,NA
1634640186540802e3,Abdul_eLRufai,"Nobody remembers Kaduna North Federal Constituency in the NASS.

Meanwhile in the 10th Assembly:-
Mr. Speaker: Rt. Hon. Bello EL-Rufa'i, any contribution on this Bill, before we move to the next agenda of the day ? 
THE CHAMPION: 👇 https://t.co/BZIA03BNfj",2023-03-11T19:39:25Z,FALSE,en,NA,1208890742472609800,1634640186540802e3,Great Son of Kaduna,https://pbs.twimg.com/profile_images/1649495714685243392/2LLhvVAO_normal.jpg,#GISAnalyst📊📈📉 #MapMaker🗺️✍,NA,2019-12-22T23:24:07Z,FALSE,"Kaduna, Nigeria",FALSE,1272275374416806e3,9,33,1,1097,43219,3,4625,1442,NA,NA,NA,NA,NA
1634658485550891e3,AkpoviriO,"@fkeyamo Urhobo pikin nor fool like dis, ur mentor thieftinubu is d originator of religious politics via mumu ticket, rejoice while ur meal ticket last, u av become a devils advocate, u see white n call it black, we all know ur antecedent, u r a novice in dis game of political rascality",2023-03-11T20:52:08Z,FALSE,en,996143635,4207927162,1634655866241663e3,Akpoviri O Jonathan,https://pbs.twimg.com/profile_images/1150022166597046272/kgK5ndIT_normal.jpg,you can't give what you don't have,NA,2015-11-17T06:52:27Z,FALSE,Nigeria,FALSE,NA,0,0,0,15,1288,0,209,2133,NA,NA,NA,NA,NA
1634657691992768500,Abbakar_said_M,"@rabiuuba4 Babu Amma kumq duk cikinsu babu wanda akataba hangowa a hannun Jami,an tsaro https://t.co/6A1xWBEea2",2023-03-11T20:48:58Z,FALSE,in,7.90E+17,1610992058725974e3,1634643673932505e3,MALAM SADEEQ...,https://pbs.twimg.com/profile_images/1663532630489300992/VSeiGMY4_normal.jpg,I used to keep myself away from business that I am not fit in. Always ALLAH first. I really like funny things. I love making news friends plus hating arrogance.,NA,2023-01-05T13:30:45Z,FALSE,NA,FALSE,NA,0,3,0,206,2502,2,186,656,NA,NA,NA,NA,NA
1634655208440561700,DeFinest94,"If u think 🤔 you’re a good guy 👨 or good girl 👩 because nobody have said bad 💔 things about you to your face, den watch your back, because so many haters 😈 and so called friends 🤳🏻 have actually done that at your Back. 
But let ur good ❤️ deeds💡continue taking the lead ✌️.",2023-03-11T20:39:06Z,FALSE,en,NA,1316709770066264e3,1634655208440561700,Deacon Tope 🤴,https://pbs.twimg.com/profile_images/1648285317277818883/vbc2pA7f_normal.jpg,2023🗓 :: QUOTE✍️ :: MINDSET💭:: MOTIVATION💪 2023 :: Serving and Reigning With Christ ❤️ 2023 BUS (Be Ur Self 🤴) On God 🙏 On Guard💯#OGOG #positivity #OnGod,NA,2020-10-15T11:57:44Z,FALSE,NA,FALSE,1646461335071252500,0,1,0,17,1958,1,72,431,NA,NA,NA,NA,NA
1634653437693444e3,AllureZini,"I deserve peace 200% 
Because it’s not easy. Nobody should stress me. https://t.co/bbu0SffTmB",2023-03-11T20:32:04Z,FALSE,en,NA,1422320943062556700,1634653437693444e3,Ijaw Doll ☺️,https://pbs.twimg.com/profile_images/1646613588092518403/YH9Sv3Qv_normal.jpg,Jesus Girl/Animal Scientist/Makeup Artist/Consultant/Ijaw Doll/ The IT Girl,NA,2021-08-02T22:18:56Z,FALSE,"Lagos, Nigeria",FALSE,1563848324423229400,1,1,0,223,5269,2,1294,737,quoted,1634546335561990100,"If you have a woman who’s surviving in this modern Lagos, working hard, paying her bills and growing without spreading her legs for different men or even disturbing you for financial assistance, just give her 101% peace. 

Frfr. Give her peace.",en,630571912
1634651910870319e3,sirbaloobogero,"@Ade_Nurayn A o mo nkankan mo joor.

Make May 29 come quick jare!

Cash scarcity is nobody's mate o!",2023-03-11T20:26:00Z,FALSE,en,173113740,1573776670913400800,1634651430580637700,baloGun bioDun,https://pbs.twimg.com/profile_images/1662517676034367489/yA64qbMJ_normal.jpg,"You learn nothing from life,
If you think you're Right all the time.",NA,2022-09-24T20:49:48Z,FALSE,🇳🇬,FALSE,NA,1,0,0,646,4689,1,302,815,NA,NA,NA,NA,NA
1634666995726647300,SalimWatches,@Etim_Uyoobong @Tochi_jr https://t.co/PH16I8X1zr,2023-03-11T21:25:57Z,FALSE,qme,3303792719,1534461181431369700,1634640970254807e3,Salim Watches || Abuja,https://pbs.twimg.com/profile_images/1627055732162953217/J73gWyFm_normal.jpg,Abuja's go-to wristwatch vendor. Timeless styles for any occasion. #salimwatches,https://t.co/FwhSD4WyGE,2022-06-08T09:04:05Z,FALSE,"Abuja, Nigeria",FALSE,1662337364176388e3,0,0,0,3,17931,0,515,1058,quoted,1634436314983460900,"Get a 🔥 wristwatch upgrade! Premium box, same-day Abuja delivery, FREE within. 33k Naira. Like, RT, follow for deals. WhatsApp link in bio. https://t.co/LBy9ZgDQYs https://t.co/UhBmWPvmpQ",en,1534461181431369700
1634664492029051e3,hungrillchops,"RAMADAN starts in few days
incase you need someone to wake you
up at 2am to 3am, kindly DM to book
now 00.
#1,500 per night las las #1,200
Flashing #750
Calling #1,000
Please na me first start this business
00.
Make nobody hijacked it o 😉

Davido BBTitans Agberos",2023-03-11T21:16:00Z,FALSE,en,NA,1238603525971685400,1634664492029051e3,Hungrillchops ( SMALLCHOPS IN LAGOS🇳🇬 ),https://pbs.twimg.com/profile_images/1630424745752526848/bYjQUvJt_normal.jpg,⏰Mon-Sat 9am-5pm 🥘 We deliver freshly made #smallchops #fingerfood Click link👇🏻for booking /instagram - @hungrillchops 09126607533,https://t.co/8cXxKyYDfe,2020-03-13T23:11:22Z,FALSE,"Lagos, Nigeria",FALSE,1638255008415117300,1,4,0,272,109,0,137,171,NA,NA,NA,NA,NA
1634680075864928300,Prince_Young_O,"@OmobobolaSosa Hmm I think dey do it because they are ready to give you a good ride, just like hold a 🥄 wait for a good food",2023-03-11T22:17:55Z,FALSE,en,1515673007854866400,251314459,1634449347411681300,Prince Ofuoma,https://pbs.twimg.com/profile_images/1563307134787276801/56mv8EwG_normal.jpg,"Cryptocurrency trading, Forex trading,Binary trading and Real Estate Agent.
Am prince by name,its nice to meet you,from Delta state, Nigeria",https://t.co/fo1IpcHrRr,2011-02-12T21:59:38Z,FALSE,Nigeria,FALSE,NA,0,5,0,2087,16688,13,1371,500,NA,NA,NA,NA,NA
1634677809732804600,JawnTeee,"@_phatyma_ @Nnamsobombb @ograndee_ @King____Morgan @kreamyflavor @Toriah__ Thanks love. 

I got tips though. On how I practiced and worked on my writing",2023-03-11T22:08:55Z,FALSE,en,455129771,808238147956043800,1634512350186291200,The Akwa Ibom Baker (Cakes By Jawn Tee),https://pbs.twimg.com/profile_images/1632733080153718787/zSYmbdJU_normal.jpg,"Next Rated Baker - Cake Mania 2018 For all your Birthday Cakes, Wedding Cakes and Anniversary Cakes, send a Dm or call 0812 960 8663. #cakesbyjawntee",NA,2016-12-12T09:12:45Z,FALSE,"Akwa Ibom, Nigeria",FALSE,1380058974427418600,0,0,0,30,43406,11,12242,3985,NA,NA,NA,NA,NA
1634675177895125e3,Tonymonty10,"Nobody:

Me: Beni kolobi, kuna ni mo bi. Ja ni su na ji shun. 

Omo this intro can't leave my head anytime soon.",2023-03-11T21:58:27Z,FALSE,en,NA,1162300300750925800,1634675177895125e3,Anthony🤳🇳🇬,https://pbs.twimg.com/profile_images/1503440577408516097/UhxXm7dg_normal.jpg,"Can we skip to the good part. #Product Manager #econs #ImpactInvestment. Co-Founder @geacng Assisting in building @bintelafrica #accesstoqualityeducation
#GGMU❤",NA,2019-08-16T09:49:37Z,FALSE,Earth,FALSE,NA,0,0,0,72,10866,1,642,973,NA,NA,NA,NA,NA
1634675158844571600,yusdgyd1,"Hira ta mussaman dangane da goyon baya na @inecnigeria dangane da dakatar da Kwamishinan ta a Jihar Sokoto bisa zargi na cuwa-cuwa da kauce ma ka'ida dokokin zabe da yayi da kura-kurai masu illa ga yadda akayi zaben jahar Sokoto.
@iyorchiayu 
@atiku 
@AWTambuwal 
@Manirdaniya https://t.co/WyL9hbqokW",2023-03-11T21:58:23Z,FALSE,in,NA,722838384130072600,1634675158844571600,Yusuf Dingyadi,https://pbs.twimg.com/profile_images/1247972407953862656/Z30_2Yek_normal.jpg,"Journalist, Politician, Activist & Publicist, Senior Special Assistant (SSA) Media & Comm to PDP Ntl Chairman",NA,2016-04-20T17:24:35Z,FALSE,"Sokoto, Nigeria",FALSE,NA,3,6,0,115,5200,1,3663,1195,NA,NA,NA,NA,NA
1634699351376162800,oou_gist_tv1,"I like this private life wey i dey live so,
nobody know say I don marry yesterday.",2023-03-11T23:34:31Z,FALSE,en,NA,1485426593631715300,1634699351376162800,GISTwurld🗣,https://pbs.twimg.com/profile_images/1632552518461845504/d-Uo0zJ5_normal.jpg,Brand influencer//ONLINE PR//Adverts placement//Content creator//Music & Video promoter//Available for promotion all with #GISTwurld🗣,https://t.co/3Mzektzqcg,2022-01-24T01:38:01Z,FALSE,"Ago-Iwoye, Nigeria",FALSE,1539661487282696200,0,1,0,32,2224,1,2604,1853,NA,NA,NA,NA,NA
1634691249243299800,Miss_bakhita,@auntysherryy I was telling myself nobody could have bullied me sef. I’ll beat you to stupor sef,2023-03-11T23:02:19Z,FALSE,en,409788376,276199908,1634522617087418400,Sweet Indulgence by Bakhita (Cakes in Lagos),https://pbs.twimg.com/profile_images/1543973255240876035/sDADAjVD_normal.jpg,"For all your cake needs for every occasion, we’ve got you covered!!! Please use the link in BIO to order. https://t.co/rhkiYKqRNY",https://t.co/bdqLuANzKr,2011-04-02T21:34:33Z,FALSE,Lagos,FALSE,1387341937569669e3,0,0,0,29,12577,3,1073,664,NA,NA,NA,NA,NA
1634688611659526100,aspiringbadgyal,"Kilofeshe fun mi boboyi, Shey na kayamata? Another wahala!!!!",2023-03-11T22:51:50Z,FALSE,tl,NA,923480695414120400,1634688611659526100,TianaOtc🌺,https://pbs.twimg.com/profile_images/1324298807786508288/K6S2ElrX_normal.jpg,"Artiste |Songwriter|Life is hard,It’s harder if you’re stupid|📬: christianaomoya@gmail.com",https://t.co/oLFVOYzXhJ,2017-10-26T09:25:29Z,FALSE,"Lagos, Nigeria",FALSE,1590960530508091400,0,1,1,177,3650,2,345,301,NA,NA,NA,NA,NA
1634687156722585600,CovenantNdor1,@OmobobolaSosa 🤧🤧🤧I have a lot to say but this twitter people aren’t friendly,2023-03-11T22:46:03Z,FALSE,en,1515673007854866400,1559665969957576700,1634449347411681300,Covenant Ndor,https://pbs.twimg.com/profile_images/1644651319720902657/oODxEpyl_normal.jpg,Taurus 25 April Media officer with @quantum_ng,NA,2022-08-16T22:19:12Z,FALSE,NA,FALSE,NA,0,5,0,998,1502,0,238,275,NA,NA,NA,NA,NA
1634764418050400300,eva_empire,"@Hellobossman @Bolatitoszn @yabaleftonline You're the one that's stupid
Cow",2023-03-12T03:53:04Z,FALSE,en,842413318417592300,1487168193403707400,1634551070763495400,Oreva Koko💖,https://pbs.twimg.com/profile_images/1560569255904419840/V-HnYSg0_normal.jpg,"Pretty intelligent and hard working
I'm fully Obidient and I believe in a new Nigeria",NA,2022-01-28T20:58:52Z,FALSE,Benin city Edo state,FALSE,NA,0,1,0,118,597,0,61,110,NA,NA,NA,NA,NA
1634723191582064600,BillBillion9,"@Fau_xee I refuse to be poor in this digital era . With my phone in my hand? Is a lie, every week I used to make money with my smartphone, on Digistem, Kobo or Amazon kdp and it's not only me. I can show how other people are also making it. My profile can tell you all. https://t.co/mbY6GeKvs6",2023-03-12T01:09:15Z,FALSE,en,1632007555571503e3,973326840541663200,1634072254395957200,Shadrach Hundu,https://pbs.twimg.com/profile_images/1649418036636524547/nX6rR38u_normal.jpg,Creative writer|| Digital marketer|| theater Artist. ||I teach people various ways they can make money online with their smartphone anywhere in the 🌎 🎯⤴️📌,https://t.co/PNbHQCnVSi,2018-03-12T22:36:17Z,FALSE,"Lagos, Nigeria",FALSE,1634920556029149200,0,0,0,291,709,0,44,208,NA,NA,NA,NA,NA
